unit_no,RUL_true,RUL_pred_005,RUL_pred_05,RUL_pred_095
30.0,159.0,76.103966,134.29668,201.76242
30.0,158.0,74.44601,142.15042,142.66895
30.0,157.0,62.317547,134.16214,137.83128
30.0,156.0,60.846462,116.782196,177.50932
30.0,155.0,65.46502,114.175255,176.1766
30.0,154.0,70.10829,133.16415,182.48082
30.0,153.0,68.77002,131.47981,202.69972
30.0,152.0,66.488434,133.74933,180.70209
30.0,151.0,61.80367,114.29505,161.97969
30.0,150.0,74.64776,124.65838,205.82243
30.0,149.0,65.46084,109.36,172.14632
30.0,148.0,73.91145,129.80829,187.49168
30.0,147.0,69.7903,129.79485,191.86566
30.0,146.0,65.03485,112.71162,169.65419
30.0,145.0,60.408897,101.391205,176.31984
30.0,144.0,59.213524,112.53727,137.42891
30.0,143.0,55.203644,114.11056,125.161964
30.0,142.0,60.052486,99.999985,151.27057
30.0,141.0,69.66857,108.61639,177.05948
30.0,140.0,67.19743,102.68853,172.58812
30.0,139.0,71.18517,102.71955,173.30324
30.0,138.0,59.10663,111.09349,160.78699
30.0,137.0,59.58599,99.27313,146.72975
30.0,136.0,54.90989,99.56045,99.29471
30.0,135.0,58.12785,102.37849,169.28964
30.0,134.0,57.59954,97.3752,133.59204
30.0,133.0,49.35858,93.225655,134.45595
30.0,132.0,65.207344,93.71607,151.15823
30.0,131.0,58.193142,87.44775,151.08612
30.0,130.0,58.37414,97.688614,166.40443
30.0,129.0,53.9279,83.41394,124.14439
30.0,128.0,60.254726,103.189835,136.28087
30.0,127.0,67.54927,100.636826,153.8215
30.0,126.0,55.95948,92.9753,133.95341
30.0,125.0,53.6379,91.65974,142.11874
30.0,124.0,60.87374,104.33854,154.01237
30.0,123.0,63.985798,106.46695,148.87675
30.0,122.0,63.773247,105.595474,135.82066
30.0,121.0,69.13546,99.31547,131.79114
30.0,120.0,64.86862,91.752625,164.35616
30.0,119.0,60.020023,87.09787,149.2811
30.0,118.0,54.595882,110.046295,127.557915
30.0,117.0,60.990772,102.74697,151.44023
30.0,116.0,72.255905,114.75314,190.64363
30.0,115.0,63.042946,111.255806,156.24826
31.0,173.0,86.77737,121.15054,265.23895
31.0,172.0,96.02994,140.2416,156.5645
31.0,171.0,103.872154,129.56393,159.092
31.0,170.0,93.50442,135.81902,207.05951
31.0,169.0,100.93212,134.49309,172.7967
31.0,168.0,98.40221,131.04485,162.08157
31.0,167.0,99.066536,123.50515,187.85237
31.0,166.0,111.09008,131.47833,176.17358
31.0,165.0,100.611244,142.25925,170.46828
31.0,164.0,100.304535,137.81183,175.39786
31.0,163.0,100.786224,138.62457,197.45079
31.0,162.0,90.29633,121.41733,195.95168
31.0,161.0,95.29017,124.96628,178.23312
31.0,160.0,105.735504,129.84329,192.67337
31.0,159.0,87.13543,136.96529,187.23885
31.0,158.0,90.60629,118.15943,185.08269
31.0,157.0,96.23395,139.38072,200.34616
31.0,156.0,95.5214,126.886986,200.86047
31.0,155.0,91.041664,129.64479,195.34254
31.0,154.0,100.08015,134.70454,188.35434
31.0,153.0,117.87409,126.71091,184.65508
31.0,152.0,87.76038,137.56215,198.62158
31.0,151.0,95.18132,126.25321,197.50958
31.0,150.0,90.73743,122.24086,170.08476
31.0,149.0,88.27611,116.45551,191.64177
31.0,148.0,82.94832,109.233215,169.3119
31.0,147.0,78.01647,112.52677,207.56157
31.0,146.0,77.19349,108.55954,205.45699
31.0,145.0,73.82692,111.09896,172.87611
31.0,144.0,98.82112,117.83984,229.68982
31.0,143.0,77.83203,103.267624,188.93887
31.0,142.0,75.64553,102.35257,220.12471
31.0,141.0,75.67912,104.60871,195.14465
31.0,140.0,84.81451,113.52928,185.37755
31.0,139.0,82.84048,108.16237,182.7899
31.0,138.0,75.000694,104.81808,201.80653
31.0,137.0,80.09771,102.787094,160.57117
31.0,136.0,82.1643,102.84907,173.10286
31.0,135.0,82.32786,107.15754,133.84154
31.0,134.0,81.70343,110.826805,195.25331
31.0,133.0,68.51346,98.332344,170.3044
31.0,132.0,79.22299,109.438995,166.06612
31.0,131.0,77.168625,98.78642,135.24628
31.0,130.0,72.13958,94.58176,144.3466
31.0,129.0,64.54075,103.20579,176.60619
31.0,128.0,79.63125,104.54779,190.24332
31.0,127.0,71.56882,103.64726,162.59949
31.0,126.0,82.77889,108.1766,172.98206
31.0,125.0,79.88895,103.098526,185.8046
31.0,124.0,73.86179,108.26595,177.43332
31.0,123.0,80.4002,113.9171,141.51303
31.0,122.0,61.460846,110.10305,196.80602
31.0,121.0,84.08138,125.07039,198.55275
31.0,120.0,87.223,99.99163,161.75021
31.0,119.0,88.762566,118.71719,174.27823
31.0,118.0,79.01673,111.73021,185.9562
31.0,117.0,84.39241,124.13577,169.27539
31.0,116.0,83.09362,109.00732,171.42061
31.0,115.0,85.60053,118.78819,170.19363
31.0,114.0,81.258,98.36,183.79765
31.0,113.0,74.44213,111.570595,160.475
31.0,112.0,75.64285,87.32617,138.96631
31.0,111.0,74.113655,95.08349,185.74706
31.0,110.0,65.785675,89.18464,143.0357
31.0,109.0,59.81486,98.35799,178.8537
31.0,108.0,102.24493,86.554405,159.24759
31.0,107.0,67.297516,89.845695,184.028
31.0,106.0,64.54015,97.742584,175.15115
31.0,105.0,71.579666,96.77714,108.15357
31.0,104.0,76.213066,103.69553,165.13722
31.0,103.0,62.48325,106.34229,151.18549
31.0,102.0,60.49733,102.64529,135.01302
31.0,101.0,63.951355,93.24186,174.1454
31.0,100.0,65.46967,87.12514,166.12975
31.0,99.0,63.281006,87.79855,141.49686
31.0,98.0,68.49523,92.53773,149.1383
31.0,97.0,64.65929,96.13568,141.28958
31.0,96.0,65.17616,89.974075,167.82286
31.0,95.0,64.64268,79.9185,154.02678
31.0,94.0,54.729748,86.8041,135.13158
31.0,93.0,68.9734,96.704384,132.81422
31.0,92.0,93.748474,94.58999,151.30513
31.0,91.0,77.17702,93.13124,153.84253
31.0,90.0,68.90447,104.64964,153.03706
31.0,89.0,62.042267,104.55772,161.17934
31.0,88.0,68.720535,95.18539,172.28445
31.0,87.0,52.733364,90.58536,146.54428
31.0,86.0,59.702652,84.8136,138.73476
31.0,85.0,63.836834,81.91856,124.83929
31.0,84.0,57.35546,93.65124,139.08295
31.0,83.0,63.68526,94.49199,196.08794
31.0,82.0,54.306965,81.19797,143.34964
31.0,81.0,57.119476,78.36783,162.38878
31.0,80.0,91.51625,74.2459,163.13884
31.0,79.0,56.781178,84.81955,136.01678
31.0,78.0,55.55899,92.19136,156.91351
31.0,77.0,52.38419,86.14142,132.64778
31.0,76.0,71.39876,89.00843,136.8937
31.0,75.0,55.248756,77.75458,164.45259
31.0,74.0,66.07634,84.18241,129.64626
31.0,73.0,52.062637,84.89325,104.061584
31.0,72.0,58.092575,83.13085,120.396645
31.0,71.0,50.52547,73.66286,131.94427
31.0,70.0,49.070583,80.86274,145.97554
31.0,69.0,60.42806,77.52281,128.82771
31.0,68.0,56.824165,76.86665,132.46922
31.0,67.0,53.83439,73.98635,108.74134
31.0,66.0,37.798496,64.18433,128.043
31.0,65.0,47.206184,66.01497,124.78572
31.0,64.0,52.36935,77.280624,126.93159
31.0,63.0,45.619614,68.832214,119.717514
31.0,62.0,59.99703,68.85332,133.63234
31.0,61.0,50.21105,64.79156,137.30423
31.0,60.0,40.01129,74.16559,153.77364
31.0,59.0,46.85584,74.29075,141.12512
31.0,58.0,39.500854,77.65529,114.833534
31.0,57.0,53.249844,75.09235,106.11225
31.0,56.0,46.57446,73.752365,104.90247
31.0,55.0,33.4668,53.98559,91.38983
31.0,54.0,39.548412,61.85311,119.638695
31.0,53.0,40.92791,56.8886,94.42723
31.0,52.0,39.785698,71.243515,96.96382
31.0,51.0,38.777485,54.867977,109.721725
31.0,50.0,49.933903,54.83094,106.43361
31.0,49.0,37.54263,36.162987,64.25125
31.0,48.0,45.017063,36.647484,96.4113
31.0,47.0,41.50755,56.86572,81.444756
31.0,46.0,43.41728,45.207226,79.6136
31.0,45.0,42.55799,46.589714,61.06357
31.0,44.0,37.681988,58.574276,67.21248
31.0,43.0,35.17064,53.823376,84.259895
31.0,42.0,26.410404,43.32211,62.102226
31.0,41.0,37.93617,37.319454,49.356407
31.0,40.0,29.502691,28.345392,61.083225
31.0,39.0,26.950706,40.45948,53.60799
31.0,38.0,26.080086,39.502766,67.885895
31.0,37.0,33.006603,35.66826,58.983906
31.0,36.0,34.327393,36.105267,53.439228
31.0,35.0,37.504738,34.75983,61.277164
31.0,34.0,34.665848,41.749214,59.534073
31.0,33.0,28.212955,34.89554,52.473526
31.0,32.0,23.204418,39.41561,42.100002
31.0,31.0,31.386637,41.605495,46.365387
31.0,30.0,31.062515,35.797318,57.767075
31.0,29.0,27.284561,40.03991,53.495045
31.0,28.0,29.44083,48.218643,76.647675
31.0,27.0,22.275236,38.672653,53.209896
31.0,26.0,17.249258,36.039654,66.219986
31.0,25.0,18.787275,27.881836,46.05752
31.0,24.0,8.860338,27.189253,39.171246
31.0,23.0,9.957857,16.396894,30.6731
31.0,22.0,5.471917,17.15228,20.428917
31.0,21.0,10.599102,15.820024,25.802206
31.0,20.0,7.4532213,12.974577,30.309702
31.0,19.0,16.308525,27.566053,32.113297
31.0,18.0,14.737808,17.881493,22.354734
31.0,17.0,9.880728,18.12739,22.053785
31.0,16.0,9.31775,14.638162,21.22327
31.0,15.0,7.968655,14.773184,31.211962
31.0,14.0,11.534671,17.757925,19.140718
31.0,13.0,14.775323,15.099122,22.380404
31.0,12.0,14.3431835,21.344328,22.501753
31.0,11.0,7.2275157,17.2848,21.875973
31.0,10.0,4.53624,9.998586,18.166138
31.0,9.0,4.522052,11.763744,20.361757
31.0,8.0,10.5282,10.457441,23.98618
32.0,162.0,105.51609,163.85542,172.53528
32.0,161.0,104.85238,179.19171,221.82971
32.0,160.0,113.03683,170.90337,213.94017
32.0,159.0,105.47751,163.9632,212.34947
32.0,158.0,107.957985,162.38675,191.14719
32.0,157.0,119.15839,167.02847,197.72783
32.0,156.0,111.493645,172.3136,194.9769
32.0,155.0,116.76164,166.42609,217.65321
32.0,154.0,117.773285,164.95209,177.91322
32.0,153.0,115.155876,173.84117,224.59798
32.0,152.0,122.78018,171.25388,225.45102
32.0,151.0,120.251686,175.19987,216.78035
32.0,150.0,121.95454,168.44023,208.9554
32.0,149.0,140.4418,169.4779,187.31314
32.0,148.0,121.886284,175.0994,207.21808
32.0,147.0,110.58083,174.39801,200.88408
32.0,146.0,113.28292,171.57446,224.95688
32.0,145.0,107.38045,166.78712,190.77037
32.0,144.0,113.02055,172.93037,174.66266
32.0,143.0,106.339935,169.17296,232.9896
32.0,142.0,105.54669,167.46196,222.36813
32.0,141.0,110.6308,171.60208,190.03091
32.0,140.0,116.90874,163.8467,202.6645
32.0,139.0,117.45213,163.57076,213.05556
32.0,138.0,117.83753,176.92747,199.67479
32.0,137.0,119.7256,175.59074,202.95259
32.0,136.0,99.532974,169.92375,204.32167
32.0,135.0,111.83344,174.55058,187.10928
32.0,134.0,115.53227,164.25667,232.88751
32.0,133.0,113.73396,163.61937,182.76169
32.0,132.0,121.64219,164.10695,168.42728
32.0,131.0,113.07278,174.61203,212.40132
32.0,130.0,117.21542,171.06125,231.23889
32.0,129.0,120.282005,156.0804,196.5794
32.0,128.0,116.23769,169.34763,207.31003
32.0,127.0,118.879745,174.7851,202.9104
32.0,126.0,110.02504,158.77444,151.78432
32.0,125.0,116.24984,160.93764,164.93811
32.0,124.0,120.446365,156.18015,198.87196
32.0,123.0,112.98556,149.75755,196.79019
32.0,122.0,104.511314,145.11263,164.09207
32.0,121.0,109.83803,155.98912,194.10698
32.0,120.0,109.63813,157.15236,201.31113
32.0,119.0,110.835175,147.80074,204.57545
32.0,118.0,134.16833,147.56468,154.8766
32.0,117.0,103.387924,153.68802,175.4991
32.0,116.0,104.71917,154.23393,184.00381
32.0,115.0,105.14608,153.15192,186.47598
32.0,114.0,136.58688,150.60085,206.59438
32.0,113.0,95.49827,162.28336,193.05916
32.0,112.0,116.23989,160.1827,187.99536
32.0,111.0,110.583534,143.30638,181.04594
32.0,110.0,106.084305,144.24971,178.9226
32.0,109.0,104.39816,149.55832,162.01768
32.0,108.0,95.527016,147.21637,164.7136
32.0,107.0,110.165375,149.58241,141.44666
32.0,106.0,109.84028,149.50475,171.19368
32.0,105.0,118.435684,158.33107,157.79688
32.0,104.0,105.3838,150.05472,161.82349
32.0,103.0,110.75123,138.61107,209.23196
32.0,102.0,109.54561,151.54045,143.54732
32.0,101.0,111.35311,122.80851,163.28854
32.0,100.0,106.66066,137.07462,175.75401
32.0,99.0,81.41203,123.87359,157.48354
32.0,98.0,86.55602,141.34752,175.4471
32.0,97.0,91.2938,123.4075,177.22263
32.0,96.0,89.866005,128.51616,146.82654
32.0,95.0,93.663414,131.51408,142.80588
32.0,94.0,98.443306,129.48991,134.534
32.0,93.0,88.631775,125.56752,149.07431
32.0,92.0,103.4322,124.216156,115.01047
32.0,91.0,86.53736,127.402534,116.80747
32.0,90.0,78.81155,107.20832,139.262
32.0,89.0,103.206474,115.124115,117.699776
32.0,88.0,76.29554,106.49673,144.9853
32.0,87.0,79.91359,89.184204,110.0117
32.0,86.0,82.17733,96.075516,120.050255
32.0,85.0,75.49382,84.648636,111.32401
32.0,84.0,74.93812,93.18199,120.41903
32.0,83.0,78.634895,84.18858,104.371864
32.0,82.0,79.62534,91.25742,104.54403
32.0,81.0,82.12144,89.27854,123.39734
32.0,80.0,79.08116,94.70386,106.7732
32.0,79.0,77.455986,93.11128,114.75282
32.0,78.0,77.062416,100.18292,114.317764
32.0,77.0,98.5838,100.46427,114.920944
32.0,76.0,76.03227,112.63522,120.67552
32.0,75.0,85.27037,101.400986,134.95317
32.0,74.0,83.6363,98.38319,137.06053
32.0,73.0,84.59213,94.09923,98.097664
32.0,72.0,82.37265,95.028694,100.89238
32.0,71.0,87.21688,93.408775,108.56017
32.0,70.0,84.91374,103.98183,98.161736
32.0,69.0,76.08776,89.31554,100.03393
32.0,68.0,82.37964,81.2787,94.86163
32.0,67.0,68.39924,76.531006,87.02881
32.0,66.0,74.406525,82.38245,90.18729
32.0,65.0,87.78815,78.57683,94.806526
32.0,64.0,64.45534,79.04952,80.803635
32.0,63.0,73.65143,67.29726,85.21115
32.0,62.0,66.73899,73.042755,98.58985
32.0,61.0,68.350105,69.17703,88.103714
32.0,60.0,55.82029,76.172005,79.28677
32.0,59.0,65.22491,66.47596,86.31136
32.0,58.0,59.795033,70.29749,113.81225
32.0,57.0,52.813934,66.0028,79.54591
32.0,56.0,60.370598,61.399662,79.28168
32.0,55.0,42.34658,61.60213,87.40447
32.0,54.0,57.770832,54.11571,87.543625
32.0,53.0,69.01567,58.251034,95.96999
32.0,52.0,59.290222,60.14895,81.60106
32.0,51.0,52.159348,58.685467,90.86068
32.0,50.0,47.206814,62.78101,82.30368
32.0,49.0,37.425896,54.84429,72.048805
32.0,48.0,38.444576,55.408882,104.761406
33.0,125.0,66.98902,107.262436,158.13419
33.0,124.0,49.751266,97.9556,195.36952
33.0,123.0,49.788574,114.0948,159.579
33.0,122.0,60.319782,105.59029,118.00916
33.0,121.0,63.834076,94.772804,140.85495
33.0,120.0,60.89841,106.92504,147.25693
33.0,119.0,60.99783,117.47102,189.77414
33.0,118.0,59.70358,116.90391,160.39597
33.0,117.0,59.313805,94.604935,166.95468
33.0,116.0,55.817978,94.94596,98.27903
33.0,115.0,59.1818,101.12282,116.44125
33.0,114.0,76.59527,102.705956,155.62611
33.0,113.0,59.730915,97.53141,156.73401
33.0,112.0,53.03747,102.25854,135.33618
33.0,111.0,49.070694,88.362915,121.68303
33.0,110.0,51.912716,95.399155,149.90219
33.0,109.0,54.000782,105.52183,157.48604
33.0,108.0,58.56592,121.23964,166.29398
33.0,107.0,58.92818,114.989174,187.2077
33.0,106.0,59.038197,111.25362,131.74689
34.0,179.0,115.09214,169.93846,221.7586
34.0,178.0,119.95015,170.48975,201.83853
34.0,177.0,127.13386,175.3054,224.53114
34.0,176.0,120.5307,165.43646,216.08025
34.0,175.0,116.17841,170.19553,238.93639
34.0,174.0,114.25136,162.25656,219.69797
34.0,173.0,133.70172,170.08968,188.73268
34.0,172.0,118.35865,169.7365,194.5819
34.0,171.0,114.1113,175.01308,215.6684
34.0,170.0,116.179375,169.56763,212.75047
34.0,169.0,113.44514,165.91365,178.57149
34.0,168.0,115.13693,151.65663,199.76656
34.0,167.0,118.305504,166.50613,209.59721
34.0,166.0,109.66733,160.82324,200.87782
34.0,165.0,116.55265,163.84276,223.94412
34.0,164.0,125.72772,167.23433,208.57346
34.0,163.0,123.89687,161.72054,230.35132
34.0,162.0,130.76962,158.86407,201.96835
34.0,161.0,123.18558,150.63184,216.13037
34.0,160.0,118.337395,165.60869,190.26044
34.0,159.0,113.61803,156.08524,224.91206
34.0,158.0,127.18877,155.08592,202.24188
34.0,157.0,141.80841,162.01039,245.19992
34.0,156.0,119.30035,158.98979,200.54901
34.0,155.0,135.40175,155.41695,197.54988
34.0,154.0,112.30235,154.19783,216.30724
34.0,153.0,109.701614,171.0966,180.2965
34.0,152.0,117.26374,166.80699,209.0311
34.0,151.0,116.13425,164.06032,237.04935
34.0,150.0,119.90619,156.89383,219.20975
34.0,149.0,110.44152,151.17062,202.29218
34.0,148.0,143.37386,144.56714,210.1185
34.0,147.0,90.14081,151.34535,220.89336
34.0,146.0,107.47384,161.95232,229.77615
34.0,145.0,105.62373,161.73647,199.76086
34.0,144.0,106.84005,152.9786,209.43803
34.0,143.0,123.2016,155.89098,205.13737
34.0,142.0,118.55697,161.76794,258.95044
34.0,141.0,127.12319,159.27188,203.87051
34.0,140.0,121.484856,166.506,255.25185
34.0,139.0,104.71947,170.4102,224.64378
34.0,138.0,106.38044,156.2771,235.50578
34.0,137.0,98.87843,161.80408,205.88591
34.0,136.0,107.712814,164.3548,220.43095
34.0,135.0,107.93083,163.03549,194.7916
34.0,134.0,111.57,167.66336,212.75203
34.0,133.0,123.10374,165.26295,191.70457
34.0,132.0,106.8899,160.64696,204.45517
34.0,131.0,114.54062,159.86584,191.85373
34.0,130.0,97.97923,151.58961,178.71457
34.0,129.0,111.24976,161.10352,216.79755
34.0,128.0,113.39592,159.04504,188.32956
34.0,127.0,119.59174,155.69946,216.7285
34.0,126.0,103.85275,163.09995,226.61366
34.0,125.0,116.23922,159.39854,192.1547
34.0,124.0,108.51492,158.33229,206.05731
34.0,123.0,149.76022,162.54443,208.3861
34.0,122.0,119.13816,154.06934,194.99965
34.0,121.0,98.09307,160.4369,198.02803
34.0,120.0,102.143425,151.1155,181.91205
34.0,119.0,111.91884,148.69,193.81511
34.0,118.0,99.356735,156.88687,199.44548
34.0,117.0,99.7923,160.48825,203.02715
34.0,116.0,102.78568,146.81976,229.3681
34.0,115.0,85.6876,135.39154,187.34242
34.0,114.0,96.942154,137.15805,184.95424
34.0,113.0,99.46171,136.83582,190.36008
34.0,112.0,103.14866,150.73878,214.88937
34.0,111.0,99.08861,139.26302,199.54181
34.0,110.0,103.25665,141.53824,217.06422
34.0,109.0,111.71471,138.89342,188.76527
34.0,108.0,96.39249,142.88937,212.85931
34.0,107.0,103.53098,132.13211,177.48796
34.0,106.0,91.448425,133.10457,198.81982
34.0,105.0,110.30089,139.56665,210.15756
34.0,104.0,108.73418,119.77682,204.28712
34.0,103.0,100.48849,118.78832,187.9972
34.0,102.0,88.739334,132.45482,205.60521
34.0,101.0,86.08709,123.03718,209.94374
34.0,100.0,81.67019,119.608025,167.38135
34.0,99.0,93.55898,133.30046,183.20131
34.0,98.0,91.16744,124.45478,188.78166
34.0,97.0,87.37686,114.74578,191.42236
34.0,96.0,88.79421,117.65996,207.37614
34.0,95.0,86.55292,114.86558,177.31291
34.0,94.0,89.9115,116.49025,195.90762
34.0,93.0,77.95704,111.10882,221.81796
34.0,92.0,77.098175,99.89385,233.10588
34.0,91.0,88.348404,100.24962,194.16362
34.0,90.0,89.77994,102.52543,185.47125
34.0,89.0,70.43713,98.87442,176.09953
34.0,88.0,77.91802,97.33755,190.99126
34.0,87.0,84.39221,101.70211,183.54486
34.0,86.0,81.98219,101.51013,196.66109
34.0,85.0,85.69466,95.946205,221.52376
34.0,84.0,85.68364,108.58525,228.76787
34.0,83.0,74.3924,105.893936,234.45364
34.0,82.0,79.88708,105.47268,207.48866
34.0,81.0,66.8788,102.76562,176.5076
34.0,80.0,75.109245,100.2425,209.14595
34.0,79.0,73.92469,107.940834,202.50572
34.0,78.0,69.82656,112.123276,169.4721
34.0,77.0,75.70198,103.7817,181.23772
34.0,76.0,72.894745,102.22338,208.45723
34.0,75.0,58.800934,100.14011,206.15608
34.0,74.0,86.056114,89.44537,192.87424
34.0,73.0,63.021736,95.842224,215.93643
34.0,72.0,97.14205,99.57061,218.78644
34.0,71.0,69.372925,99.937546,180.46878
34.0,70.0,71.18535,99.92101,179.29143
34.0,69.0,63.281116,101.12258,174.24496
34.0,68.0,60.406944,106.6901,176.57635
34.0,67.0,59.25125,95.28074,143.71436
34.0,66.0,80.58811,98.53601,174.37396
34.0,65.0,61.884346,106.20296,157.80835
34.0,64.0,60.08249,102.60025,163.44173
34.0,63.0,68.458244,90.24463,188.26102
34.0,62.0,49.056747,86.88084,185.28162
34.0,61.0,57.696323,88.888855,186.16275
34.0,60.0,63.088825,94.39401,164.42525
34.0,59.0,41.99032,68.516205,209.03227
34.0,58.0,62.93729,74.286865,190.23909
34.0,57.0,58.17335,73.16447,167.40709
34.0,56.0,61.97971,88.71041,150.97093
34.0,55.0,49.351486,80.77551,190.90236
34.0,54.0,49.110256,88.76076,169.7084
34.0,53.0,57.412254,77.27452,128.00612
34.0,52.0,45.800304,86.12957,151.05698
34.0,51.0,48.78063,68.13798,129.31487
34.0,50.0,54.80632,70.291985,112.35931
34.0,49.0,50.517387,70.76326,149.5131
34.0,48.0,62.51614,81.5973,162.88718
34.0,47.0,54.425766,71.767746,161.22304
34.0,46.0,54.665478,83.84274,148.68048
34.0,45.0,47.219654,84.41065,174.09729
34.0,44.0,45.814304,78.98566,147.69235
34.0,43.0,41.435757,66.69476,116.41634
34.0,42.0,46.91465,56.964935,143.08224
34.0,41.0,38.29499,61.806637,142.79988
34.0,40.0,41.850418,57.548862,127.13812
34.0,39.0,43.512333,59.776566,117.20486
34.0,38.0,33.384674,41.45165,100.39033
34.0,37.0,20.004166,33.996822,86.011566
34.0,36.0,24.578041,39.276043,76.82401
34.0,35.0,36.512493,62.378815,121.22527
34.0,34.0,44.377316,46.948906,101.94308
34.0,33.0,43.715767,49.4857,95.38508
34.0,32.0,37.102367,46.754093,76.52907
34.0,31.0,33.692684,54.118042,103.930305
34.0,30.0,26.77103,65.31387,82.65851
34.0,29.0,33.291523,72.090034,87.57582
34.0,28.0,48.93862,65.17292,73.17793
34.0,27.0,34.79965,50.102512,79.800316
34.0,26.0,34.489326,48.11571,80.56835
34.0,25.0,21.415258,22.720316,76.55149
34.0,24.0,17.277645,25.990145,47.121407
34.0,23.0,24.578413,28.847248,82.65024
34.0,22.0,15.545714,17.324593,34.789738
34.0,21.0,12.975972,9.975399,42.51627
34.0,20.0,10.211103,15.735493,30.23208
34.0,19.0,12.427468,15.310234,59.932587
34.0,18.0,11.170659,12.0520525,49.57723
34.0,17.0,17.681358,12.755349,29.118557
34.0,16.0,13.833636,15.993195,40.05581
34.0,15.0,15.863557,19.76587,35.45659
34.0,14.0,11.735442,20.222475,31.850697
34.0,13.0,11.17099,13.466173,30.820074
34.0,12.0,13.651925,15.904146,31.19473
34.0,11.0,5.992991,15.749688,19.574991
34.0,10.0,10.273914,8.361877,25.612982
34.0,9.0,5.121721,8.538177,17.913464
34.0,8.0,6.827854,4.7628484,17.271585
34.0,7.0,6.7656617,4.7854476,14.118735
35.0,178.0,65.06542,113.238045,165.62898
35.0,177.0,80.94236,112.47765,218.75455
35.0,176.0,71.35345,119.64262,177.99934
35.0,175.0,68.41891,120.89803,172.48476
35.0,174.0,55.60529,108.64719,168.20523
